Name,Year,Date,Tm,Opp,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos
Aaron Judge,2021,28/09/2021,NYY,TOR,5,2,2,2,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0.287,0.374,0.54,0.914,3,0.9,0.216,1.92,0.0028,2.13,,,RF
Aaron Judge,2021,29/09/2021,NYY,TOR,4,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.285,0.371,0.537,0.908,3,0.84,-0.057,0.84,-0.0003,-0.26,,,RF
Aaron Judge,2021,30/09/2021,NYY,TOR,4,3,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0.288,0.374,0.549,0.923,3,0.53,0.255,1.15,0.0033,2.16,,,RF
Aaron Judge,2021,01/10/2021,NYY,TBR,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.287,0.373,0.547,0.92,3,0.99,-0.052,0.53,-0.0002,-0.67,,,RF
Aaron Judge,2021,02/10/2021,NYY,TBR,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.288,0.374,0.546,0.919,3,0.35,0.004,0.35,0,0.06,,,RF
Aaron Judge,2021,03/10/2021,NYY,TBR,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.287,0.373,0.544,0.916,3,2.04,0.03,8.48,0.0007,-0.31,,,RF
Francisco Lindor,2023,30/03/2023,NYM,MIA,5,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.25,0.2,0.25,0.45,3,0.94,-0.046,0.91,-0.0003,-0.65,5,6.5,SS
Francisco Lindor,2023,31/03/2023,NYM,MIA,4,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0.167,0.333,0.167,0.5,3,1.43,-0.012,1.53,-0.0001,-0.05,4,6,SS
Francisco Lindor,2023,01/04/2023,NYM,MIA,5,5,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.182,0.286,0.273,0.558,2,1.12,-0.124,1.13,-0.0008,-0.98,5,6,SS
Francisco Lindor,2023,02/04/2023,NYM,MIA,4,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.154,0.333,0.231,0.564,3,0.61,-0.029,0.66,-0.0002,-0.09,6,9.2,SS
Francisco Lindor,2023,03/04/2023,NYM,MIL,3,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0.143,0.381,0.214,0.595,3,0.69,0.009,0.75,0.0001,0.28,4,6,SS
